client_code,produit_code,produit_nom,qte_moyenne
00087,HAPPYCOLA,HAPPYCOLA,6.0
00087,HARIBO,HARIBO,6.0
00087,KINDER,KINDER,1.0
00087,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
00087,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00087,NUTELLA,NUTELLA,1.0
00087,ROULETTE,ROULETTE,1.25
00087,WORMS,WORMS,24.0
00088,BISKREMCACAO,BISKREMCACAO,12.0
00088,CHAMALLOWS,CHAMALLOWS,6.25
00088,CHUPACHUPS,CHUPACHUPS,1.0
00088,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,6.0
00088,HARIBO,HARIBO,6.0
00088,KAT KAT TAT,KAT KAT TAT,2.0
00088,KINDER,KINDER,1.5
00088,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
00088,NUTELLA,NUTELLA,2.0
00088,RAFAELLO,RAFAELLO,1.0
00088,RANIFLOAT,RANIFLOAT,12.0
00088,ROULETTE,ROULETTE,1.0
00090,AL010124,AL010124,1.0
00090,BISKREMCACAO,BISKREMCACAO,18.0
00090,BISKREMDUO,BISKREMDUO,24.0
00090,CHAMALLOWS,CHAMALLOWS,3.5
00090,CHCHBIGBABOL,CHCHBIGBABOL,1.0
00090,CHUPACHUPS,CHUPACHUPS,1.0
00090,DUPLO,DUPLO,1.0
00090,FILIFOLLY,FILIFOLLY,1.5
00090,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00090,FRUIT-TELLA,FRUIT-TELLA,1.2
00090,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
00090,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,6.0
00090,KINDER,KINDER,1.3333333333333333
00090,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
00090,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00090,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
00090,RANIFLOAT,RANIFLOAT,6.0
00090,ROULETTE,ROULETTE,1.0
00090,TICTAC,TICTAC,1.0
00091,AL010124,AL010124,1.0
00091,BISKREMCACAO,BISKREMCACAO,31.2
00091,BISKREMDUO,BISKREMDUO,31.2
00091,CHAMALLOWS,CHAMALLOWS,6.0
00091,CHCHBIGBABOL,CHCHBIGBABOL,2.0
00091,CHCHXXL,CHCHXXL,1.0
00091,CHUPACHUPS,CHUPACHUPS,1.0
00091,Divers,Divers,2.0
00091,FILIFOLLY,FILIFOLLY,2.0
00091,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00091,FUNNYMIX,FUNNYMIX,6.0
00091,GAUFRETTELINGOT,GAUFRETTELINGOT,40.0
00091,GOLD-BEARS,GOLD-BEARS,3.0
00091,HAPPYCOLA,HAPPYCOLA,6.0
00091,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,18.0
00091,KAT KAT TAT,KAT KAT TAT,1.0
00091,KINDER,KINDER,1.375
00091,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.5
00091,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
00091,MENTOSROLLS14P,MENTOSROLLS14P,1.6666666666666667
00091,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
00091,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00091,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
00091,NUTELLA,NUTELLA,11.0
00091,RANIFLOAT,RANIFLOAT,6.0
00091,ROCHERS,ROCHERS,1.0
00091,ROULETTE,ROULETTE,1.0
00091,TEETH,TEETH,3.0
00091,TICTAC,TICTAC,1.0
00091,WORMS,WORMS,6.0
00092,WORMS,WORMS,18.0
00094,BISKREMDUO,BISKREMDUO,24.0
00094,CHAMALLOWS,CHAMALLOWS,10.0
00094,CHUPACHUPS,CHUPACHUPS,1.0
00094,MENTOSROLLS14P,MENTOSROLLS14P,3.0
00094,PHANTASIA,PHANTASIA,36.0
00095,CH CH MELODY,CH CH MELODY,1.0
00095,CHAMALLOWS,CHAMALLOWS,1.0
00095,CHCHXXL,CHCHXXL,2.0
00095,CHUPACHUPS,CHUPACHUPS,2.0
00095,KAT KAT TAT,KAT KAT TAT,3.0
00095,KINDER,KINDER,14.5
00095,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
00095,NUTELLA,NUTELLA,74.0
00095,ROULETTE,ROULETTE,1.0
00096,KINDER,KINDER,1.0
00099,AL010124,AL010124,1.0
00099,BERRIES,BERRIES,13.25
00099,BISKREMDUO,BISKREMDUO,24.0
00099,CH CH MELODY,CH CH MELODY,1.0
00099,CHAMALLOWS,CHAMALLOWS,19.714285714285715
00099,CHCHBIGBABOL,CHCHBIGBABOL,1.0
00099,CHUPACHUPS,CHUPACHUPS,1.0
00099,DUPLO,DUPLO,1.0
00099,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00099,FUNNYMIX,FUNNYMIX,20.125
00099,GOLD-BEARS,GOLD-BEARS,23.666666666666668
00099,HAPPYCHERRIES,HAPPYCHERRIES,22.0
00099,HAPPYCOLA,HAPPYCOLA,13.0
00099,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,20.0
00099,HARIBO,HARIBO,4.0
00099,KINDER,KINDER,2.764705882352941
00099,KITKAT,KITKAT,1.0
00099,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.5
00099,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
00099,MENTOSROLLS14P,MENTOSROLLS14P,2.0
00099,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
00099,NUTELLA,NUTELLA,15.428571428571429
00099,PHANTASIA,PHANTASIA,16.0
00099,ROCHERS,ROCHERS,3.0
00099,ROULETTE,ROULETTE,1.5
00099,TEETH,TEETH,20.75
00099,TICTAC,TICTAC,1.4
00099,WORMS,WORMS,29.0
00101,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00101,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
00102,CHUPACHUPS,CHUPACHUPS,1.0
00102,NUTELLA,NUTELLA,24.0
00104,AL010124,AL010124,1.0
00104,BISKREMCACAO,BISKREMCACAO,32.0
00104,BISKREMDUO,BISKREMDUO,24.0
00104,CHUPACHUPS,CHUPACHUPS,1.0
00104,DUPLO,DUPLO,1.0
00104,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00104,GAUFRETTELINGOT,GAUFRETTELINGOT,16.0
00104,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,4.0
00104,KAT KAT TAT,KAT KAT TAT,3.0
00104,KINDER,KINDER,1.0
00104,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
00104,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00104,ROULETTE,ROULETTE,1.0
00104,TICTAC,TICTAC,1.0
00105,CHUPACHUPS,CHUPACHUPS,1.0
00106,CHCHBIGBABOL,CHCHBIGBABOL,2.0
00106,CHUPACHUPS,CHUPACHUPS,1.0
00106,HARIBO,HARIBO,8.0
00106,KINDER,KINDER,1.0
00106,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00106,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00106,ROCHERS,ROCHERS,1.0
00108,AL010124,AL010124,1.0
00108,BISKREMCACAO,BISKREMCACAO,24.0
00108,BISKREMDUO,BISKREMDUO,24.0
00108,CHAMALLOWS,CHAMALLOWS,3.0
00108,KINDER,KINDER,1.0
00108,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
00108,TEETH,TEETH,3.0
00108,WORMS,WORMS,6.0
00112,AL010124,AL010124,1.0
00112,CHCHXXL,CHCHXXL,1.0
00112,FUNNYMIX,FUNNYMIX,30.0
00112,HAPPYCOLA,HAPPYCOLA,18.0
00112,KINDER,KINDER,1.5
00112,MENTOSWHITEGUM,MENTOSWHITEGUM,3.0
00112,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
00112,TICTAC,TICTAC,2.0
00114,BISKREMCACAO,BISKREMCACAO,48.0
00114,KAT KAT TAT,KAT KAT TAT,3.0
00114,KINDER,KINDER,1.0
00114,ROULETTE,ROULETTE,1.0
00115,FRUIT-TELLA,FRUIT-TELLA,1.0
00115,KINDER,KINDER,1.0
00116,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00117,KINDER,KINDER,1.0
00121,NUTELLA,NUTELLA,3.0
00123,AL010124,AL010124,1.0
00123,BERRIES,BERRIES,3.0
00123,BISKREMCACAO,BISKREMCACAO,56.0
00123,BISKREMDUO,BISKREMDUO,43.2
00123,CH CH MELODY,CH CH MELODY,1.0
00123,CHAMALLOWS,CHAMALLOWS,17.666666666666668
00123,CHUPACHUPS,CHUPACHUPS,1.0
00123,DUPLO,DUPLO,2.0
00123,FUNNYMIX,FUNNYMIX,6.0
00123,KINDER,KINDER,1.5555555555555556
00123,MENTOS3DFINSEAL,MENTOS3DFINSEAL,3.0
00123,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
00123,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00123,NUTELLA,NUTELLA,10.5
00123,RAFAELLO,RAFAELLO,1.0
00123,ROCHERS,ROCHERS,2.0
00123,ROULETTE,ROULETTE,1.0
00123,TEETH,TEETH,8.0
00123,TICTAC,TICTAC,1.0
00124,BISKREMCACAO,BISKREMCACAO,46.0
00124,BISKREMDUO,BISKREMDUO,64.0
00124,CHAMALLOWS,CHAMALLOWS,20.333333333333332
00124,CHCHBIGBABOL,CHCHBIGBABOL,1.0
00124,CHUPACHUPS,CHUPACHUPS,1.0
00124,FRUIT-TELLA,FRUIT-TELLA,1.0
00124,FUNNYMIX,FUNNYMIX,6.0
00124,GAUFRETTELINGOT,GAUFRETTELINGOT,18.0
00124,GOLD-BEARS,GOLD-BEARS,15.0
00124,HAPPYCHERRIES,HAPPYCHERRIES,2.5
00124,HAPPYCOLA,HAPPYCOLA,6.0
00124,KINDER,KINDER,1.25
00124,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
00124,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
00124,MENTOSROLLS14P,MENTOSROLLS14P,1.3333333333333333
00124,MENTOSWHITEGUM,MENTOSWHITEGUM,1.3333333333333333
00124,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
00124,NUTELLA,NUTELLA,5.333333333333333
00124,PHANTASIA,PHANTASIA,12.0
00124,ROULETTE,ROULETTE,1.0
00124,TEETH,TEETH,13.0
00124,WORMS,WORMS,19.0
00125,MENTOSPUREFRESH,MENTOSPUREFRESH,1.0
00127,CHUPACHUPS,CHUPACHUPS,1.0
00127,FUNNYMIX,FUNNYMIX,10.0
